session_id,timestamp,label,quaternion_w,quaternion_x,quaternion_y,quaternion_z,position_x,position_y,position_z,accelerometer_x,accelerometer_y,accelerometer_z,gyroscope_x,gyroscope_y,gyroscope_z,magnetometer_x,magnetometer_y,magnetometer_z,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z,gravity_x,gravity_y,gravity_z
4_20251106_214226,1762436509779,4,0.38059327006340027,0.5874064564704895,0.6305617094039917,0.3354018032550812,-0.13293397426605225,3.0275347232818604,0.5217384099960327,-0.6375482082366943,9.48142147064209,-4.377894401550293,-0.044012799859046936,0.2545091509819031,0.1561141014099121,30.360336303710938,-15.162483215332031,10.479278564453125,0.1792203187942505,0.1865081787109375,0.29189634323120117,-0.8167685270309448,9.294913291931152,-4.669790744781494
4_20251106_214226,1762436509798,4,0.37871286273002625,0.586984395980835,0.63069087266922,0.338016152381897,-0.12545345723628998,3.067812442779541,0.4484129250049591,-0.4125029444694519,8.960704803466797,-4.373106956481934,0.037843070924282074,0.23679408431053162,0.18360301852226257,30.322086334228516,-15.17877197265625,10.612707138061523,0.2878422141075134,-0.2629241943359375,0.17896032333374023,-0.7003451585769653,9.223628997802734,-4.552067279815674
4_20251106_214226,1762436509817,4,0.3764050602912903,0.5871137976646423,0.6308318376541138,0.3400996923446655,-0.1205664798617363,3.0845754146575928,0.4160770773887634,-0.3275124430656433,8.881699562072754,-4.405426979064941,0.07082976400852203,0.1402774602174759,0.2233092188835144,30.322086334228516,-15.17877197265625,10.612707138061523,0.2982661724090576,-0.2735433578491211,0.11731195449829102,-0.6257786154747009,9.155242919921875,-4.522738933563232
4_20251106_214226,1762436509835,4,0.3743174970149994,0.587946355342865,0.63050776720047,0.34156322479248047,-0.11520972847938538,3.098797082901001,0.3875967562198639,-0.23653671145439148,8.8038911819458,-4.270160675048828,0.0775492712855339,0.0883539468050003,0.25629591941833496,30.294315338134766,-15.21978759765625,10.786645889282227,0.31139352917671204,-0.2810811996459961,0.20206260681152344,-0.5479302406311035,9.084972381591797,-4.472223281860352
4_20251106_214226,1762436509855,4,0.3723655939102173,0.589146614074707,0.6298602223396301,0.34282100200653076,-0.10824120789766312,3.1126158237457275,0.35819578170776367,-0.11563470959663391,8.69256591796875,-4.254598617553711,0.1239749863743782,0.07186059653759003,0.24835467338562012,30.128665924072266,-15.344337463378906,10.899541854858398,0.34583643078804016,-0.31392574310302734,0.17409944534301758,-0.4614711403846741,9.006491661071777,-4.4286980628967285
4_20251106_214226,1762436509874,4,0.3703303933143616,0.5905945897102356,0.6292551755905151,0.3436441123485565,-0.10824120789766312,3.1126158237457275,0.35819578170776367,-0.11563470959663391,8.69256591796875,-4.254598617553711,0.17834195494651794,0.0578107088804245,0.22453096508979797,29.98687744140625,-15.479591369628906,10.986120223999023,0.34583643078804016,-0.31392574310302734,0.17409944534301758,-0.4614711403846741,9.006491661071777,-4.4286980628967285
4_20251106_214226,1762436509893,4,0.3681190609931946,0.592111349105835,0.6289331912994385,0.34399935603141785,-0.09110652655363083,3.1319143772125244,0.30424070358276367,0.3392440378665924,8.195791244506836,-5.009936809539795,0.17834195494651794,0.0578107088804245,0.22453096508979797,29.91751480102539,-15.61102294921875,11.170255661010742,0.5509548187255859,-0.5535144805908203,-0.4428582191467285,-0.21171081066131592,8.749305725097656,-4.567078590393066
4_20251106_214226,1762436509912,4,0.36633312702178955,0.5936151742935181,0.6286033391952515,0.34391698241233826,-0.08079143613576889,3.1382498741149902,0.2770126760005951,0.32727354764938354,8.143119812011719,-5.133233070373535,0.12153153866529465,-0.058253586292266846,0.12679260969161987,29.836063385009766,-15.743110656738281,11.340385437011719,0.4311875104904175,-0.48494815826416016,-0.4529237747192383,-0.10391394793987274,8.628067970275879,-4.680309295654297
4_20251106_214226,1762436509932,4,0.3654293715953827,0.5951273441314697,0.6280012130737305,0.3433646857738495,-0.08079143613576889,3.1382498741149902,0.2770126760005951,0.32727354764938354,8.143119812011719,-5.133233070373535,0.10564905405044556,-0.06986001878976822,0.0638735443353653,29.73980712890625,-15.925956726074219,11.481935501098633,0.4311875104904175,-0.48494815826416016,-0.4529237747192383,-0.10391394793987274,8.628067970275879,-4.680309295654297
4_20251106_214226,1762436509950,4,0.36475422978401184,0.5960269570350647,0.6278866529464722,0.3427309989929199,-0.06916189938783646,3.14296555519104,0.24822215735912323,0.3284705877304077,8.095237731933594,-5.194282531738281,0.11847720295190811,-0.08696422725915909,-0.03203221783041954,29.687156677246094,-15.980842590332031,11.627595901489258,0.34590762853622437,-0.42626380920410156,-0.4111785888671875,-0.01743704080581665,8.521501541137695,-4.783103942871094
